filename,dialog_num,turn_num,line_num,speaker,message,punct,sent_type,speech_act,topic
amex_06a.xml,16,71,158,agent_A,right,none,dm,confirm-acknowledge,none
amex_06a.xml,16,72,159,caller,and arrives,query,frag,reqInfo,arrival
amex_06a.xml,16,73,160,agent_A,7:55 does,stop,frag,answer-state,enum
amex_06a.xml,16,74,161,caller,mhm,none,dm,acknowledge,none
amex_06a.xml,16,75,162,agent_A,and arrives San Francisco at 12:45 a m,none,frag,state,location_US-time-enum-arrival
amex_06a.xml,16,76,163,caller,ok,none,dm,acknowledge,none
amex_06a.xml,16,76,164,caller,and then what about Saturday a flight next Saturday,query,q-wh,reqInfo,day
amex_06a.xml,16,77,165,agent_A,yeah,none,yes,acknowledge,none
amex_06a.xml,16,77,166,agent_A,one second,stop,dm,hold,none
amex_06a.xml,16,77,167,agent_A,uh,none,dm,hesitate,none
amex_06a.xml,16,77,168,agent_A,there's an early Air Canada connection through Toronto again,stop,decl,answer-state,time-location_int
amex_06a.xml,16,78,169,caller,aha,none,dm,acknowledge,none
amex_06a.xml,16,79,170,agent_A,it's uh flight 1 8 0 9 out of Ottawa at 6:50 a m,level,decl,state,enum-time-location_int
amex_06a.xml,16,79,171,agent_A,arrives Toronto at 7:47 a m,stop,frag,state,time-enum-location_int-arrival
amex_06a.xml,16,80,172,caller,mhm,none,dm,acknowledge,none
amex_06a.xml,16,81,173,agent_A,connects to Air Canada flight 7 5 0 7,none,frag,state,enum-to
amex_06a.xml,16,82,174,caller,mhm,none,dm,acknowledge,none
amex_06a.xml,16,83,175,agent_A,out of Toronto at 9:30 a m,none,frag,state,time-enum-location_int
amex_06a.xml,16,84,176,caller,mhm,none,dm,acknowledge,none
amex_06a.xml,16,85,177,agent_A,and arrives San Francisco at 11:45 a m,none,frag,state,location_US-time-enum-arrival
amex_06a.xml,16,86,178,caller,all right,none,dm,init,none
amex_06a.xml,16,86,179,caller,i think tha... this is enough for him to consider for the time being,stop,decl,expressOpinion,time
amex_06a.xml,16,86,180,caller,and i'll get back with you,stop,decl,stateIntent,none
amex_06a.xml,16,87,181,agent_A,ok,none,dm,acknowledge,none
amex_06a.xml,16,87,182,agent_A,great,stop,dm,approve,none
amex_06a.xml,16,88,183,caller,all right,none,dm,init,none
amex_06a.xml,16,88,184,caller,thank you very much,stop,frag,thank,none
amex_06a.xml,16,89,185,agent_A,thanks a lot,none,frag,thank,none
amex_06a.xml,16,90,186,caller,bye bye,none,frag,bye,none
amex_06a.xml,16,91,187,agent_A,bye bye,none,frag,echo-bye,none
amex_20a.xml,17,1,1,agent_A,hi,none,frag,greet,none
amex_20a.xml,17,1,2,agent_A,Mr B,level,address,refer,none
amex_20a.xml,17,1,3,agent_A,this is C with American Express,stop,decl,identifySelf,none
amex_20a.xml,17,2,4,caller,yeah,none,yes,acknowledge,none
amex_20a.xml,17,2,5,caller,hi,none,frag,greet,none
amex_20a.xml,17,2,6,caller,uh,none,dm,hesitate,none
amex_20a.xml,17,2,7,caller,yes,none,yes,init,none
amex_20a.xml,17,2,8,caller,i called to make arrangements for a trip to Vancouver,stop,decl,state,to-location_int
amex_20a.xml,17,2,9,caller,leaving on August 9th and returning on August 10th,stop,frag,state,month
amex_20a.xml,17,2,10,caller,from SFO,stop,frag,refer,none
amex_20a.xml,17,3,11,agent_A,ok,none,dm,acknowledge,none
amex_20a.xml,17,3,12,agent_A,this is a new reservation here,query,decl,reqConfirm,location
amex_20a.xml,17,4,13,caller,it's a new reservation,stop,decl,confirm,none
amex_20a.xml,17,5,14,caller,this is A B,level,decl,state,none
amex_20a.xml,17,5,15,caller,not,stop,frag,state,none
amex_20a.xml,17,6,16,agent_A,not,stop,frag,echo-state,none
amex_20a.xml,17,6,17,agent_A,ok,none,dm,acknowledge,none
amex_20a.xml,17,6,18,agent_A,yeah,none,yes,acknowledge,none
amex_20a.xml,17,6,19,agent_A,i was a little confused there,stop,decl,state,location
amex_20a.xml,17,6,20,agent_A,one second here,level,dm,hold,none
amex_20a.xml,17,6,21,agent_A,and do you have a charge number at this time,query,q-yn,reqInfo,time-number
amex_20a.xml,17,6,22,agent_A,ok,none,dm,init,none
amex_20a.xml,17,6,23,agent_A,going up to Vancouver,level,frag,state,to-location_int
amex_20a.xml,17,6,24,agent_A,you said on the 8th of August,query,decl,reqConfirm,month-date
amex_20a.xml,17,7,25,caller,on the 9th,stop,frag,correct,none
amex_20a.xml,17,8,26,agent_A,the 9th,stop,decl,echo-refer,none
amex_20a.xml,17,9,27,caller,Wednesday the 9th,level,frag,refer,day
amex_20a.xml,17,9,28,caller,back Thursday the 10th,stop,frag,refer,day
amex_20a.xml,17,10,29,agent_A,ok,none,dm,acknowledge,none
amex_20a.xml,17,10,30,agent_A,and this is from San Francisco,query,decl,reqConfirm,location_US-from
amex_20a.xml,17,11,31,caller,yeah,none,yes,confirm-acknowledge,none
amex_20a.xml,17,12,32,agent_A,and about what time did you want to leave,query,q-wh,reqDirect,time
amex_20a.xml,17,13,33,caller,uh,none,dm,hesitate,none
amex_20a.xml,17,13,34,caller,what's your first 1 or 2 morning flights on the 9th,query,q-wh,reqInfo,enum-time
amex_20a.xml,17,14,35,agent_A,ok,none,dm,answer-acknowledge,none
amex_20a.xml,17,14,36,agent_A,there's a Delta non-stop at 7:40 a m,stop,decl,elab-state,time-enum-airline
amex_20a.xml,17,15,37,caller,mhm,none,dm,acknowledge,none
amex_20a.xml,17,16,38,agent_A,that gets in at 9:40,stop,decl,state,time
amex_20a.xml,17,16,39,agent_A,the next non-stop is going to be,level,decl,predict,none
amex_20a.xml,17,16,40,agent_A,the next non-stop is sold out,stop,decl,state,none
amex_20a.xml,17,17,41,caller,probably United,stop,frag,expressOpinion,airline
amex_20a.xml,17,18,42,agent_A,yes,none,yes,acknowledge,none
amex_20a.xml,17,18,43,agent_A,the one second Canadian Air,stop,decl,refer,number-duration-airline
amex_20a.xml,17,19,44,caller,oh,none,dm,exclaim,none
amex_20a.xml,17,19,45,caller,ok,none,dm,acknowledge,none
amex_20a.xml,17,20,46,agent_A,United,level,frag,refer,airline
amex_20a.xml,17,20,47,agent_A,uh,none,dm,hesitate,none
amex_20a.xml,17,20,48,agent_A,at 11:10 is would stop down,stop,frag,predict,time-enum
amex_20a.xml,17,21,49,caller,n... n... that's too late,stop,decl,reject,time
amex_20a.xml,17,22,50,agent_A,yeah,none,yes,acknowledge,none
amex_20a.xml,17,23,51,caller,um,none,dm,hesitate,none
amex_20a.xml,17,24,52,agent_A,that Delta flight looks the best,stop,decl,state,airline
amex_20a.xml,17,25,53,caller,ok,none,dm,acknowledge,none
amex_20a.xml,17,25,54,caller,that's Delta flight,stop,decl,state,airline
amex_20a.xml,17,25,55,caller,what and when again,query,decl,reqInfo,time
amex_20a.xml,17,26,56,agent_A,Delta flight1 4 0 9 on the 9th of August,level,frag,answer-refer,enum-month-date-airline
amex_20a.xml,17,26,57,agent_A,out of San Francisco at 7:40,level,frag,elab-refer,location_US-time
amex_20a.xml,17,26,58,agent_A,and into uh Vancouver at uh 9:40,stop,frag,refer,time-location_int
amex_20a.xml,17,27,59,caller,ok,none,dm,acknowledge,none
amex_20a.xml,17,28,60,agent_A,and then continuing or returning on what date,query,frag,reqInfo,date
amex_20a.xml,17,29,61,caller,uh,none,dm,hesitate,none
amex_20a.xml,17,29,62,caller,returning the 10th,stop,frag,answer-state,none
amex_20a.xml,17,30,63,agent_A,returning the 10th,level,frag,echo,none
amex_20a.xml,17,30,64,agent_A,right,stop,dm,acknowledge,none
amex_20a.xml,17,31,65,caller,let's get uh two options in here,stop,imp,suggest,number-location
amex_20a.xml,17,31,66,caller,one will be coming back uh direct,none,decl,state,number
amex_20a.xml,17,31,67,caller,say leaving around uh 5 p m or so,stop,imp,suggest,enum
amex_20a.xml,17,32,68,agent_A,mhm,none,dm,acknowledge,none
amex_20a.xml,17,33,69,caller,and the other option will be leaving a little earlier,stop,decl,state,time
amex_20a.xml,17,33,70,caller,stopping over in Seattle for a few hours,level,frag,state,location_US
amex_20a.xml,17,33,71,caller,and then coming back down,stop,frag,state,none
amex_20a.xml,17,33,72,caller,so,none,dm,init,none
amex_20a.xml,17,33,73,caller,let's just go the direct return leaving around 5 p m,stop,imp,suggest,enum
amex_20a.xml,17,34,74,agent_A,ok,none,dm,acknowledge,none
amex_20a.xml,17,34,75,agent_A,the 2 no-stops are on Canadian Airlines,level,decl,state,enum-airline
amex_20a.xml,17,34,76,agent_A,they are at 1:40 p m and 8 p m,stop,decl,state,enum-time
amex_20a.xml,17,34,77,agent_A,nothing in between there,stop,frag,refer,location
amex_20a.xml,17,35,78,caller,that's it,query,decl,reqConfirm,none
amex_20a.xml,17,36,79,agent_A,aha,none,dm,confirm-acknowledge,none
amex_20a.xml,17,37,80,agent_A,ok,none,dm,acknowledge,none
amex_20a.xml,17,37,81,agent_A,what about a a change of planes or a quick stop-over,query,q-wh,suggest,none
amex_20a.xml,17,37,82,agent_A,or one stop maybe in either Portland or Seattle and continuing on down,query,decl,reqInfo,location_US-number
amex_20a.xml,17,38,83,caller,ok,none,dm,answer-acknowledge,none
amex_20a.xml,17,39,84,agent_A,connecting through Seattle,level,frag,state,location_US
amex_20a.xml,17,39,85,agent_A,there'd be a 4:40 departure uh on Alaskan Air,stop,decl,predict,location-enum-district_US-airline
amex_20a.xml,17,39,86,agent_A,um,none,dm,hesitate,none
amex_20a.xml,17,39,87,agent_A,it connects up with a United flight at 6:30,stop,decl,state,time-airline
amex_20a.xml,17,39,88,agent_A,but let me see what you'd,incomplete,imp,hold-abandon,none
amex_20a.xml,17,39,89,agent_A,how long do you want would you prefer in uh uh Seattle,query,q-wh,reqDirect,location_US
amex_20a.xml,17,40,90,caller,um,none,dm,hesitate,none
amex_20a.xml,17,40,91,caller,if i stop over Seattle,none,decl,stateCondition,location_US
amex_20a.xml,17,40,92,caller,i'll want a few hours,stop,decl,elab-stateIntent,none
amex_20a.xml,17,40,93,caller,so what i'll want to do is um probably not leave Seattle until about 8:30 or so,stop,decl,stateIntent,location_US-enum
amex_20a.xml,17,41,94,agent_A,would you still you would still want to leave around the 4 o'clock 5 o'clock hour,query,q-yn,reqInfo,time-enum
amex_20a.xml,17,42,95,caller,yeah,none,yes,answer-acknowledge,none
amex_20a.xml,17,43,96,agent_A,,none,yes,echo-acknowledge,none
amex_20a.xml,17,44,97,caller,ok,none,dm,acknowledge,none
amex_20a.xml,17,45,98,agent_A,yeah,none,yes,acknowledge,none
amex_20a.xml,17,45,99,agent_A,well,none,dm,init,none
amex_20a.xml,17,45,100,agent_A,that's one,none,decl,state,number
amex_20a.xml,17,45,101,agent_A,the other thing is,level,decl,state,none
amex_20a.xml,17,45,102,agent_A,i'll look at uh moving that up a bit,query,decl,stateIntent-suggest,time-enum
amex_20a.xml,17,46,103,caller,aha,none,dm,acknowledge,none
amex_20a.xml,17,46,104,caller,second,stop,frag,elab-refer,none
amex_20a.xml,17,47,105,agent_A,but for the moment,level,frag,refer,none
amex_20a.xml,17,47,106,agent_A,let's just consider that 4:30 Alaska,stop,imp,suggest,enum-district_US
amex_20a.xml,17,48,107,caller,ok,none,dm,accept,none
amex_20a.xml,17,48,108,caller,and that then you're saying connects with a 6:30 United,query,frag,reqConfirm,enum-airline
amex_20a.xml,17,49,109,agent_A,right,none,dm,confirm-acknowledge,none
amex_20a.xml,17,49,110,agent_A,there's a 4:38 on United,stop,decl,elab-state,enum-airline
amex_20a.xml,17,49,111,agent_A,let me look at that instead and then expand your return,stop,imp,hold,none
amex_20a.xml,17,49,112,agent_A,ok,none,dm,init,none
amex_20a.xml,17,49,113,agent_A,there's um a like,incomplete,decl,state-abandon,none
amex_20a.xml,17,49,114,agent_A,i could get you on a 4:38 United out of Vancouver,level,decl,expressPossibility,enum-location_int-airline
amex_20a.xml,17,49,115,agent_A,it's into Seattle at 5:25,stop,decl,state,location_US-time
amex_20a.xml,17,50,116,caller,mhm,none,dm,acknowledge,none
amex_20a.xml,17,51,117,agent_A,uh,none,dm,hesitate,none
amex_20a.xml,17,51,118,agent_A,i see a 7:45 p m departure on United,stop,decl,stateOpt,enum-airline
amex_20a.xml,17,51,119,agent_A,let me see if there's something later here,stop,imp,hold,location-time
amex_20a.xml,17,51,120,agent_A,uh,none,dm,hesitate,none
amex_20a.xml,17,51,121,agent_A,looks like we might need to get you something earlier if you want that kind of time in Seattle,stop,frag,expressOpinion,time-location_US
amex_20a.xml,17,51,122,agent_A,uh,none,dm,hesitate,none
amex_20a.xml,17,51,123,agent_A,7:50 is the last flight out,stop,decl,state,enum
amex_20a.xml,17,52,124,caller,7:50 is the last anybody has out of,query,decl,reqConfirm,location_US-enum
amex_20a.xml,17,53,125,agent_A,correct,stop,frag,confirm,none
amex_20a.xml,17,54,126,caller,oh,none,dm,exclaim,none
amex_20a.xml,17,54,127,caller,i thought i'd been there later than that,level,decl,expressOpinion,location-time
amex_20a.xml,17,54,128,caller,uh,none,dm,hesitate,none
amex_20a.xml,17,54,129,caller,not even a one-stop or a non-stop,query,frag,reqInfo,number
amex_20a.xml,17,55,130,agent_A,uh,none,dm,hesitate,none
amex_20a.xml,17,55,131,agent_A,let me get you on a on a one-stop here,stop,imp,answer-state-suggest,number-location
amex_20a.xml,17,55,132,agent_A,wait,level,imp,hold,none
amex_20a.xml,17,55,133,agent_A,even a one-stop that's that's showing to be the last flight out,stop,frag,state,number
amex_20a.xml,17,56,134,caller,that's it,query,decl,reqConfirm,none
amex_20a.xml,17,57,135,agent_A,aha,none,dm,confirm-acknowledge,none
amex_20a.xml,17,58,136,caller,,stop,frag,state,none
amex_20a.xml,17,58,137,caller,ok,none,dm,acknowledge,none
amex_20a.xml,17,59,138,agent_A,right,none,dm,answer-acknowledge,none
amex_20a.xml,17,60,139,caller,um,none,dm,hesitate,none
amex_20a.xml,17,60,140,caller,ok,none,dm,acknowledge,none
amex_20a.xml,17,60,141,caller,so,none,dm,init,none
amex_20a.xml,17,60,142,caller,you said at the moment you've got a a 4:38 United out of Vancouver 5:25 into Seattle,query,decl,reqConfirm,enum-location_US-location_int-airline
amex_20a.xml,17,61,143,agent_A,aha,none,dm,confirm-acknowledge,none
amex_20a.xml,17,62,144,caller,and i guess a couple of United connections,level,decl,expressOpinion,airline
amex_20a.xml,17,62,145,caller,but the latest is 7:45,query,decl,reqConfirm,time
amex_20a.xml,17,63,146,agent_A,correct,stop,frag,confirm,none
amex_20a.xml,17,64,147,caller,and that get... get's back in the bay area at what time,query,frag,reqInfo,time
amex_20a.xml,17,65,148,agent_A,at 9:34,stop,frag,answer-refer,time
amex_20a.xml,17,66,149,caller,9:34,stop,frag,echo-refer,none
amex_20a.xml,17,67,150,caller,ok,none,dm,acknowledge,none
amex_20a.xml,17,67,151,caller,if i took,level,decl,stateCondition-abandon,none
amex_20a.xml,17,67,152,caller,what would be the normal direct connection from that 4:38,query,q-wh,reqInfo,none
amex_20a.xml,17,68,153,agent_A,the normal connection would be a 5:55 departure,level,decl,answer-state,enum
amex_20a.xml,17,68,154,agent_A,getting you back in at 7:48,stop,frag,elab-state,time
amex_20a.xml,17,69,155,caller,7:48,stop,frag,echorefer,none
amex_20a.xml,17,69,156,caller,ok,none,dm,acknowledge,none
amex_20a.xml,17,69,157,caller,why don't you go ahead and ticket me on that,query,q-wh,suggest,none
amex_20a.xml,17,69,158,caller,so,none,dm,init,none
amex_20a.xml,17,69,159,caller,i'll take that 4:38 United 5 2 5,level,decl,stateIntent,enum-airline
amex_20a.xml,17,69,160,caller,and then departing again 5:55,stop,frag,state,none
amex_20a.xml,17,70,161,agent_A,ok,none,dm,acknowledge,none
amex_20a.xml,17,70,162,agent_A,we've got you then on United flight 1 1 5  7 on the 10th of August,stop,decl,state,enum-month-date-airline
amex_20a.xml,17,70,163,agent_A,out of,none,frag,refer-abandon,none
amex_20a.xml,17,70,164,agent_A,whoops,level,dm,expressSurprise,none
amex_20a.xml,17,70,165,agent_A,one second,level,dm,hold,none
amex_20a.xml,17,70,166,agent_A,one second,level,dm,hold,none
amex_20a.xml,17,70,167,agent_A,hold on just a second,level,imp,hold,none
amex_20a.xml,17,70,168,agent_A,i grabbed the wrong flight,stop,decl,state,none
amex_20a.xml,17,70,169,agent_A,one second,level,dm,hold,none
amex_20a.xml,17,70,170,agent_A,ok,none,dm,init,none
amex_20a.xml,17,70,171,agent_A,that's United,level,decl,state,airline
amex_20a.xml,17,70,172,agent_A,sorry,level,dm,apologise,none
amex_20a.xml,17,70,173,agent_A,1 0 4 1,stop,frag,refer,enum
amex_20a.xml,17,71,174,caller,1 0 4 1 out of Vancouver,stop,frag,refer,enum-location_int
amex_20a.xml,17,72,175,agent_A,at 4:38,stop,frag,refer,time
amex_20a.xml,17,73,176,caller,right,none,dm,acknowledge,none
amex_20a.xml,17,74,177,agent_A,into Seattle at 5:25,stop,frag,refer,location_US-time
amex_20a.xml,17,75,178,caller,aha,none,dm,acknowledge,none
amex_20a.xml,17,76,179,agent_A,connecting to United  1 1 3 7,stop,frag,state,enum-to-airline
amex_20a.xml,17,77,180,caller,1 1 3 7,stop,frag,echo-refer,enum
amex_20a.xml,17,78,181,agent_A,leaving Seattle at 5:55,stop,frag,refer,location_US-time
amex_20a.xml,17,78,182,agent_A,and getting into San Francisco at 7:48,stop,frag,state,location_US-time
amex_20a.xml,17,79,183,caller,ok,none,dm,acknowledge,none
amex_20a.xml,17,79,184,caller,and informational purposes,level,frag,refer,none
amex_20a.xml,17,79,185,caller,the last United flight and almost one of the last direct flights is 7:45,level,decl,state,number-airline
amex_20a.xml,17,79,186,caller,and what is that flight number,query,q-wh,reqInfo,number
amex_20a.xml,17,80,187,agent_A,uh,none,dm,hesitate,none
amex_20a.xml,17,80,188,agent_A,that flight number is United flight 1 0 8 9,stop,decl,answer-state,enum-number-airline
amex_20a.xml,17,81,189,caller,1 0 8 9,stop,frag,echo-refer,enum
amex_20a.xml,17,81,190,caller,ok,none,dm,acknowledge,none
amex_20a.xml,17,81,191,caller,so,none,dm,init,none
amex_20a.xml,17,81,192,caller,i'm up on Delta as a non-stop at 7:40,level,decl,reqConfirm,time-airline
amex_20a.xml,17,81,193,caller,and i'm back on United at uh 4:38 the next day,stop,decl,state,time-enum-day-airline
amex_20a.xml,17,82,194,agent_A,that's correct,stop,dm,confirm-agree,none
amex_20a.xml,17,83,195,caller,ok,none,dm,acknowledge,none
amex_20a.xml,17,84,196,agent_A,the fare on this is 376 70,stop,decl,state,enum
amex_20a.xml,17,85,197,caller,ok uh,none,dm,acknowledge,none
amex_20a.xml,17,85,198,caller,376 70,stop,frag,echo,enum
amex_20a.xml,17,85,199,caller,is there any,query,q-yn,reqInfo-abandon,location
amex_20a.xml,17,86,200,agent_A,no restrictions on it,stop,frag,answer-refer,none
amex_20a.xml,17,87,201,caller,no restrictions,stop,frag,echo-refer,none
amex_20a.xml,17,87,202,caller,none,none,frag,refer,none
amex_20a.xml,17,87,203,caller,ok,none,dm,acknowledge,none
amex_20a.xml,17,88,204,agent_A,and i do need to advise you,level,decl,state,none
amex_20a.xml,17,88,205,agent_A,you do need to bring proof of U... United States citizenship,stop,decl,direct-state,airline
amex_20a.xml,17,89,206,caller,yep,none,yes,acknowledge,none
amex_20a.xml,17,90,207,agent_A,ok,query,frag,reqConfirm,none
amex_20a.xml,17,91,208,caller,yeah,none,yes,confirm-acknowledge,none
amex_20a.xml,17,91,209,caller,ok,none,dm,acknowledge,none
amex_20a.xml,17,92,210,agent_A,and what about a car or hotel up there,query,q-wh,reqInfo,location
amex_20a.xml,17,93,211,caller,ok,none,dm,acknowledge,none
amex_20a.xml,17,93,212,caller,thank you then,stop,frag,thank,none
amex_20a.xml,17,94,213,agent_A,thank you,none,frag,thank,none
amex_20a.xml,17,95,214,caller,ok,none,dm,acknowledge,none
amex_20a.xml,17,95,215,caller,bye,none,frag,bye,none
amex_20a.xml,17,96,216,agent_A,bye,none,frag,echo-bye,none
amex_16i.xml,18,1,1,agent_A,there is no BBB here,stop,decl,state,location
amex_16i.xml,18,2,2,caller,oh boy,exclam,dm,exclaim,none
amex_16i.xml,18,2,3,caller,what's that,query,q-wh,reqInfo,none
amex_16i.xml,18,2,4,caller,CCC BBB,query,frag,reqInfo,none
amex_16i.xml,18,3,5,agent_A,FFF,stop,frag,answer-state,none
amex_16i.xml,18,4,6,caller,,none,frag,uninterpretable,none
amex_16i.xml,18,5,7,agent_A,ok,none,dm,acknowledge,none
amex_16i.xml,18,5,8,agent_A,um,none,dm,hesitate,none
amex_16i.xml,18,5,9,agent_A,so,none,dm,init,none
amex_16i.xml,18,5,10,agent_A,the person,incomplete,decl,refer-abandon,none
amex_16i.xml,18,5,11,agent_A,you had not made a reservation for this person yet right,query,decl,reqConfirm,none
amex_16i.xml,18,5,12,agent_A,is this going to be for for business or for personal,query,q-yn,reqInfo,none
amex_16i.xml,18,6,13,caller,that's personal,none,decl,answer-state-confirm,none
amex_16i.xml,18,6,14,caller,visit my sister,stop,frag,elab-stateIntent,none
amex_16i.xml,18,7,15,agent_A,ok,none,dm,acknowledge,none
amex_16i.xml,18,7,16,agent_A,ok,none,dm,acknowledge,none
amex_16i.xml,18,8,17,caller,yeah,none,yes,acknowledge,none
amex_16i.xml,18,9,18,caller,see C O D,stop,imp,direct,none
amex_16i.xml,18,10,19,agent_A,and ok,none,dm,acknowledge,none
amex_16i.xml,18,10,20,agent_A,ok,none,dm,init,none
amex_16i.xml,18,10,21,agent_A,and you're going to pay for cash,query,decl,reqInfo,none
amex_16i.xml,18,11,22,caller,yeah,none,yes,answer-state-confirm-acknowledge,none
amex_16i.xml,18,12,23,agent_A,ok,none,dm,acknowledge,none
amex_16i.xml,18,12,24,agent_A,let me just pull up a profile,stop,imp,hold,none
amex_16i.xml,18,12,25,agent_A,ok,none,dm,init,none
amex_16i.xml,18,12,26,agent_A,ok,none,dm,init,none
amex_16i.xml,18,12,27,agent_A,and ok,none,dm,init,none
amex_16i.xml,18,12,28,agent_A,how do you spell the last name of the traveller again,query,q-wh,reqInfo,name
amex_16i.xml,18,12,29,agent_A,,query,frag,reqConfirm,none
amex_16i.xml,18,13,30,agent_A,right,stop,dm,confirm-acknowledge,none
amex_16i.xml,18,14,31,agent_A,and the QQQ,level,frag,refer,none
amex_16i.xml,18,14,32,agent_A,is that,query,q-yn,reqConfirm,none
amex_16i.xml,18,15,33,caller,right,stop,dm,confirm-acknowledge,none
amex_16i.xml,18,16,34,agent_A,ok,none,dm,init,none
amex_16i.xml,18,16,35,agent_A,and what was the date of travel,query,q-wh,reqInfo,date
amex_16i.xml,18,17,36,caller,today,none,frag,answer-refer,day
amex_16i.xml,18,17,37,caller,tonight,stop,frag,elab-refer,none
amex_16i.xml,18,18,38,agent_A,oh,none,dm,exclaim,none
amex_16i.xml,18,18,39,agent_A,tonight,exclam,frag,echo-refer,none
amex_16i.xml,18,18,40,agent_A,ok,none,dm,init,none
amex_16i.xml,18,18,41,agent_A,then let me pull up the flight,stop,imp,hold,none
amex_16i.xml,18,19,42,caller,is that in San Jose,query,q-yn,reqInfo,location_US
amex_16i.xml,18,19,43,caller,and it was from San Jose to L to LA you said,query,decl,reqConfirm,to-location_US-from
amex_16i.xml,18,20,44,agent_A,San Jose to LA,stop,frag,confirm-refer,location_US
amex_16i.xml,18,21,45,caller,ok,none,dm,acknowledge,none
amex_16i.xml,18,21,46,caller,and what time did she tell you it left it was,query,q-wh,reqInfo,time
amex_16i.xml,18,22,47,agent_A,9 o'clock p m,stop,frag,answer-refer,time-enum
amex_16i.xml,18,23,48,caller,9 p m,stop,frag,echo-refer,enum
amex_16i.xml,18,23,49,caller,that's the only uh flight i think,stop,decl,expressOpinion,none
amex_16i.xml,18,23,50,caller,and it was into LAX on Continental,stop,decl,state,airline
amex_16i.xml,18,23,51,caller,yeah,none,yes,acknowledge,none
amex_16i.xml,18,24,52,agent_A,i don't show that Continental flies there from San Jose,stop,decl,state,location_US-location-from-airline
amex_16i.xml,18,24,53,agent_A,um,none,dm,hesitate,none
amex_16i.xml,18,24,54,agent_A,maybe she was looking out of San Francisco,query,decl,reqInfo,location_US
amex_16i.xml,18,24,55,agent_A,yes,none,yes,acknowledge,none
amex_16i.xml,18,24,56,agent_A,there's a flight out of San Francisco at 9 o'clock,stop,decl,state,time-location_US-enum
amex_16i.xml,18,25,57,caller,oh,none,dm,exclaim,none
amex_16i.xml,18,25,58,caller,is it San Francisco,query,q-yn,reqConfirm,location_US
amex_16i.xml,18,26,59,agent_A,yeah,none,yes,confirm-acknowledge,none
amex_16i.xml,18,27,60,caller,that's ok,stop,dm,agree,none
amex_16i.xml,18,28,61,agent_A,oh,none,dm,exclaim,none
amex_16i.xml,18,28,62,agent_A,ok,none,dm,acknowledge,none
amex_16i.xml,18,29,63,caller,if that's the only place,stop,decl,stateCondition,none
amex_16i.xml,18,30,64,agent_A,oh,none,dm,exclaim,none
amex_16i.xml,18,30,65,agent_A,ok,none,dm,acknowledge,none
amex_16i.xml,18,30,66,agent_A,yeah,none,yes,acknowledge,none
amex_16i.xml,18,30,67,agent_A,it's 49 dollars,stop,decl,state,enum
amex_16i.xml,18,30,68,agent_A,it's Continental flight 8 2 4,stop,decl,state,enum-airline
amex_16i.xml,18,31,69,caller,8 2 4,stop,frag,echo-refer,enum
amex_16i.xml,18,32,70,agent_A,and it was,incomplete,decl,abandon,none
amex_16i.xml,18,32,71,agent_A,um,none,dm,hesitate,none
amex_16i.xml,18,32,72,agent_A,was it just going to be for one way,query,q-yn,reqConfirm,number
amex_16i.xml,18,33,73,caller,yeah,none,yes,confirm-acknowledge,none
amex_16i.xml,18,33,74,caller,just one way,stop,frag,elab-refer,number
amex_16i.xml,18,34,75,agent_A,ok,none,dm,acknowledge,none
amex_16i.xml,18,34,76,agent_A,and that's um ge... leaving at 9 p m from San Francisco,level,decl,state,location_US-time-from-enum
amex_16i.xml,18,34,77,agent_A,arrival at LAX at 10:15 p m,stop,frag,refer,time-enum-arrival
amex_16i.xml,18,35,78,caller,aha,none,dm,acknowledge,none
amex_16i.xml,18,36,79,agent_A,and the total,incomplete,decl,state-abandon,none
amex_16i.xml,18,37,80,caller,and that's confirmed right,query,decl,reqConfirm,confirm
amex_16i.xml,18,38,81,agent_A,that's confirmed right now,stop,decl,confirm,confirm
amex_16i.xml,18,39,82,caller,ok,none,dm,acknowledge,none
amex_16i.xml,18,40,83,agent_A,at 49 dollars,stop,frag,refer,time-enum
amex_16i.xml,18,41,84,caller,mhm,none,dm,acknowledge,none
amex_16i.xml,18,42,85,agent_A,and we'll get the tickets over to you as soon as possible,stop,decl,stateIntent,none
amex_16i.xml,18,43,86,caller,ok,none,dm,acknowledge,none
amex_16i.xml,18,44,87,agent_A,now,none,dm,init,none
amex_16i.xml,18,44,88,agent_A,let me,incomplete,imp,direct-abandon,none
amex_16i.xml,18,45,89,caller,there is delivery over to WWW,level,decl,state,none
amex_16i.xml,18,45,90,caller,uh,none,dm,hesitate,none
amex_16i.xml,18,45,91,caller,maybe,stop,frag,expressOpinion,none
amex_16i.xml,18,46,92,agent_A,well,none,dm,init,none
amex_16i.xml,18,46,93,agent_A,we issue the tickets out of WWW,level,decl,state,none
amex_16i.xml,18,46,94,agent_A,so um we generate the tickets from here,stop,decl,state,location
amex_16i.xml,18,46,95,agent_A,but it it comes out at WWW,level,decl,state,time
amex_16i.xml,18,46,96,agent_A,so i'll have someone call you as soon as they're ready to be picked up,stop,decl,stateIntent,none
amex_16i.xml,18,47,97,caller,ok,none,dm,acknowledge,none
amex_16i.xml,18,48,98,agent_A,all right,none,dm,init,none
amex_16i.xml,18,48,99,agent_A,and what type of seats would she want me to request,query,q-wh,reqInfo,none
amex_16i.xml,18,49,100,caller,what what,query,q-wh,pardon,none
